"basisOfRecord","date_year","decimalLatitude","decimalLongitude","eventDate","individualCount","scientificName","id","especie_normalizada","decada"
"HumanObservation",2023,70.284635983,31.1486576624,"2023-06-23T14:54:00+02:00",NA,"Rissa tridactyla","c188bcb2-e80f-40e5-88e3-fa23dcdf7732","Rissa tridactyla",2020
"HumanObservation",2023,70.2083845884,31.0974176766,"2023-06-23T16:48:00+02:00",NA,"Rissa tridactyla","c1ab7c41-6eb1-4ee8-8fce-bce300334ead","Rissa tridactyla",2020
"HumanObservation",2023,58.5886869444,-4.7583208333,"2023-06-20T10:14:36+01:00",NA,"Fratercula arctica","c28f5501-4adf-4484-82d0-5ed71ad6af21","Fratercula arctica",2020
"HumanObservation",2023,70.2762175269,31.1317119282,"2023-06-23T17:39:00+02:00",NA,"Rissa tridactyla","c2c01ffb-a1d1-4650-855c-9908ef183248","Rissa tridactyla",2020
"HumanObservation",2023,70.2420235555,31.0940846586,"2023-06-23T16:54:00+02:00",NA,"Fratercula arctica","c2e8165d-4c5b-4819-8f0c-ae8e207ba65b","Fratercula arctica",2020
"HumanObservation",2023,59.8537802026,-1.2755630538,"2023-06-17T14:29:47+01:00",NA,"Rissa tridactyla","c312ce1b-c27b-4ece-aac6-2fa888d7f90e","Rissa tridactyla",2020
"HumanObservation",2023,65.5288223651,-23.192177386,"2023-06-22T13:27:00+00:00",NA,"Fratercula arctica","c32a7c44-46da-4a1a-820a-89c27c004ba6","Fratercula arctica",2020
"HumanObservation",2023,69.24189,15.43334,"2023-08-29T15:22:59","1","Physeter macrocephalus","c34dc07d-bdf5-424f-973a-4e7289cac4ae","Physeter macrocephalus",2020
"HumanObservation",2023,66.2763658923,-19.0515000531,"2023-06-23T20:27:00+00:00",NA,"Fratercula arctica","c3a72f35-9048-4177-9962-0d34827b2060","Fratercula arctica",2020
"HumanObservation",2023,64.0475528333,-16.1807883333,"2023-09-07T12:13:39+00:00",NA,"Rissa tridactyla","c3b43587-3c40-41d8-8e5a-c188e4c8c97b","Rissa tridactyla",2020
"HumanObservation",2023,65.3761218868,-22.9136349963,"2023-06-29T03:09:00+00:00",NA,"Fratercula arctica","c3bed914-4ea1-4a15-b133-416e10e19314","Fratercula arctica",2020
"HumanObservation",2023,79.5627384191,20.8911461987,"2023-09-20T08:50:00+02:00",NA,"Rissa tridactyla","c3cd915c-a88d-48d8-920c-d1b4df734ab4","Rissa tridactyla",2020
"HumanObservation",2023,70.3319762283,31.1854814894,"2023-06-23T15:23:00+02:00",NA,"Fratercula arctica","c413511c-f991-4f41-9662-8e6466ac57bb","Fratercula arctica",2020
"HumanObservation",2023,70.3433769264,31.1207644819,"2023-06-23T15:05:00+02:00",NA,"Fratercula arctica","c4ec95a1-6fe1-4c02-9d1f-96b4767ce734","Fratercula arctica",2020
"HumanObservation",2023,70.411487101,30.6980225376,"2023-07-02T11:30:00+02:00",NA,"Rissa tridactyla","c537a77f-d7c8-4a4c-b815-7fc77af6d11e","Rissa tridactyla",2020
"HumanObservation",2023,70.270505195,31.1574535556,"2023-06-23T14:53:00+02:00",NA,"Rissa tridactyla","c549dd4a-efb4-4905-a6eb-2d3eee7faaba","Rissa tridactyla",2020
"HumanObservation",2023,77.6342667639,13.7192339897,"2023-06-21T20:18:00+02:00",NA,"Rissa tridactyla","c5599604-2ad8-41f2-b362-369f5c4b7987","Rissa tridactyla",2020
"HumanObservation",2023,65.6851666667,-18.0743778333,"2023-05-25T19:13:09+00:00",NA,"Rissa tridactyla","c5af8c1c-31f8-4ae8-bd91-b24fd3c37ee2","Rissa tridactyla",2020
"HumanObservation",2023,63.4450266958,-20.2614583281,"2023-07-24T14:17:00+00:00",NA,"Fratercula arctica","c5eb795a-4c71-4e16-aefb-3641fa5bec4f","Fratercula arctica",2020
"HumanObservation",2023,64.7716916074,-23.554342631,"2023-07-13T16:54:00+00:00",NA,"Rissa tridactyla","c5ff7034-c28f-4fc4-85a0-c9e27f097277","Rissa tridactyla",2020
"HumanObservation",2023,63.4130554199,-19.0626773834,"2023-08-02T12:02:35+00:00",NA,"Fratercula arctica","c60053d7-bfbe-42ce-bb4e-36962d3ae3dc","Fratercula arctica",2020
"HumanObservation",2023,64.1552218278,-21.8586389831,"2023-05-23T09:57:00+00:00",NA,"Rissa tridactyla","c69b512d-750f-4dac-b4a9-3d50f8903d61","Rissa tridactyla",2020
"HumanObservation",2023,71.0998730473,25.3090734705,"2023-06-30",NA,"Fratercula arctica","c6e2c33c-7acf-42fe-9cc9-7358c01d3db2","Fratercula arctica",2020
"HumanObservation",2023,76.9289162549,16.2511363375,"2023-09-13T16:00:00+02:00",NA,"Rissa tridactyla","c7479a05-d8dd-4515-a2a0-8c8112e7f399","Rissa tridactyla",2020
"HumanObservation",2023,63.4589604305,-20.2233911987,"2023-07-03T17:10:00+00:00",NA,"Fratercula arctica","c7521e17-92eb-4d52-a62d-78c54685fda5","Fratercula arctica",2020
"HumanObservation",2023,67.8105913833,13.2246723011,"2023-07-18T09:03:00+02:00",NA,"Rissa tridactyla","c75690bb-2477-4e7b-a56c-d0d13e606b09","Rissa tridactyla",2020
"HumanObservation",2023,58.066964286,6.539841914,"2023-10-14T08:32:01+02:00",NA,"Rissa tridactyla","c7ad8f75-2781-4202-b12c-80f285f37b48","Rissa tridactyla",2020
"HumanObservation",2023,68.8919151466,15.0895235005,"2023-08-11T15:38:53+02:00",NA,"Rissa tridactyla","c7c6d340-caf2-45cf-a7f0-ef0020664f56","Rissa tridactyla",2020
"HumanObservation",2023,70.2722190678,30.4328545162,"2023-07-07T10:19:01+02:00",NA,"Fratercula arctica","c802bc49-4e8d-4fff-a2b4-e7b8c42fb75c","Fratercula arctica",2020
"HumanObservation",2023,65.542065051,-13.7547969825,"2023-08-11",NA,"Fratercula arctica","c83d404b-6b8c-4199-a92b-2a1710e1b557","Fratercula arctica",2020
"HumanObservation",2023,78.2798584521,12.8483965937,"2023-06-01T13:32:00+02:00",NA,"Rissa tridactyla","c852d65f-bf7c-4f1c-a97e-a90469e663ac","Rissa tridactyla",2020
"HumanObservation",2023,61.2631648178,-0.9520358619,"2023-10-05T11:28:00+00:00",NA,"Rissa tridactyla","c8a7b1ff-3da2-4e7f-a80f-aefa690eb700","Rissa tridactyla",2020
"HumanObservation",2023,70.32032871,31.1766865291,"2023-06-23T16:49:00+02:00",NA,"Fratercula arctica","c8e5df1d-99f1-46cf-bd9a-6dfd5fae5c26","Fratercula arctica",2020
"HumanObservation",2023,80.0490382154,18.2341237909,"2023-07-14T10:57:00+02:00",NA,"Rissa tridactyla","c8e8f73c-ecc9-4f80-829c-6bfb51ab1372","Rissa tridactyla",2020
"HumanObservation",2023,71.1736155393,25.3702065753,"2023-07-14T12:31:44+02:00",NA,"Fratercula arctica","c90d758e-9beb-4b2b-9ebc-2853d4ec7727","Fratercula arctica",2020
"HumanObservation",2023,70.2205052362,31.1833084667,"2023-06-29T15:58:00+02:00",NA,"Rissa tridactyla","c91b0bf1-3bdf-43ed-b6ac-abdd25156dfe","Rissa tridactyla",2020
"HumanObservation",2023,64.7716916074,-23.554342631,"2023-07-13T16:57:00+00:00",NA,"Rissa tridactyla","c96b0f56-2869-4b12-95a4-f379e2a9322f","Rissa tridactyla",2020
"HumanObservation",2023,77.0694443194,16.0253114018,"2023-09-26T09:42:00+02:00",NA,"Rissa tridactyla","c96bf670-5a27-4af4-841c-4114725c48c2","Rissa tridactyla",2020
"HumanObservation",2023,71.0232023913,25.2798304017,"2023-07-28T12:04:44+02:00",NA,"Fratercula arctica","ca07820f-298a-418f-b6cd-86fbda742b06","Fratercula arctica",2020
"HumanObservation",2023,70.3961491866,31.17069743,"2023-06-23T16:15:00+02:00",NA,"Fratercula arctica","ca658c83-d181-46f8-9470-aab573f029d7","Fratercula arctica",2020
"HumanObservation",2023,64.0489313883,-16.181426945,"2023-07-22T21:48:00+00:00",NA,"Rissa tridactyla","cad5e003-d81e-40c0-b2e8-101ebada8008","Rissa tridactyla",2020
"HumanObservation",2023,66.4552209841,-22.8174910773,"2023-07-20T16:04:00+00:00",NA,"Rissa tridactyla","caf8821f-dbf4-4fb4-a31c-3ff93f15ffa8","Rissa tridactyla",2020
"HumanObservation",2023,70.0373049907,30.0243666551,"2023-06-30T10:48:00+02:00",NA,"Rissa tridactyla","cb35a037-0552-4070-9c84-d2b6e7ba05c9","Rissa tridactyla",2020
"HumanObservation",2023,70.2051618226,31.1214352008,"2023-06-03T07:34:00+02:00",NA,"Rissa tridactyla","cb44e8ec-72a7-4758-bed9-6d2962954490","Rissa tridactyla",2020
"HumanObservation",2023,78.163333,13.848333,"2023-08-04T22:53:55","1","Balaenoptera musculus","cbb1e861-67cc-4dcc-ad01-4e4a023916e3","Balaenoptera musculus",2020
"HumanObservation",2023,79.73182824,10.9868250222,"2023-06-10T15:28:00+02:00",NA,"Rissa tridactyla","cc00a539-d7f9-4f1c-825b-1f40d82adaec","Rissa tridactyla",2020
"HumanObservation",2023,70.6685692545,29.771682516,"2023-05-21T15:19:01+02:00",NA,"Rissa tridactyla","cc6459ee-3b2b-4e92-8d53-aeb1c24d4a2a","Rissa tridactyla",2020
"HumanObservation",2023,78.3640632194,16.1251438786,"2023-06-02T15:20:00+02:00",NA,"Fratercula arctica","cc7f8662-7525-4b37-b4df-f3e08d60aea8","Fratercula arctica",2020
"HumanObservation",2023,68.8936083876,14.9648332546,"2023-07-14T09:46:00+02:00",NA,"Fratercula arctica","cd03157f-d12a-46ee-8087-0b768912b5ab","Fratercula arctica",2020
"HumanObservation",2023,64.0705324,-22.6512494,"2023-06-15T19:43:00+00:00",NA,"Rissa tridactyla","cd251d29-e23b-4248-8b67-01bf0e7d879f","Rissa tridactyla",2020
"HumanObservation",2023,63.4033545891,-19.1073019803,"2023-08-13T17:16:07+00:00",NA,"Fratercula arctica","cd3a930d-b62e-4094-a863-510bf1c779d7","Fratercula arctica",2020
"HumanObservation",2023,65.5025055956,-24.5316633673,"2023-06-13T23:57:17+00:00",NA,"Fratercula arctica","cd484391-78d3-42ae-871e-561d92635a0d","Fratercula arctica",2020
"HumanObservation",2023,65.5418840709,-13.7548971646,"2023-08-05T12:58:00+00:00",NA,"Fratercula arctica","cd906615-fe18-4e83-8d5c-31bf8c5d255d","Fratercula arctica",2020
"HumanObservation",2023,65.5420411111,-13.7547898761,"2023-08-05T12:21:00+00:00",NA,"Fratercula arctica","cda16652-2cbc-47c1-adac-0f18017ced55","Fratercula arctica",2020
"HumanObservation",2023,70.3147861244,31.1509314247,"2023-06-29T15:01:00+02:00",NA,"Fratercula arctica","cde648d2-148f-43d8-b88b-eda38b5241ef","Fratercula arctica",2020
"HumanObservation",2023,59.8561557097,-1.2732211918,"2023-07-05T10:56:28+01:00",NA,"Fratercula arctica","cded47bc-edda-421c-b53e-381d09f81685","Fratercula arctica",2020
"HumanObservation",2023,64.0489691667,-16.181495,"2023-07-22T21:53:00+00:00",NA,"Rissa tridactyla","ce4426aa-3706-472c-990f-05a3739b9686","Rissa tridactyla",2020
"HumanObservation",2023,74.3482861813,19.091430812,"2023-07-19T09:37:00+02:00",NA,"Fratercula arctica","ce576f15-63ab-471f-935b-ac40210fe92b","Fratercula arctica",2020
"HumanObservation",2023,70.2758791571,31.1378719087,"2023-06-04T14:13:00+02:00",NA,"Fratercula arctica","cfec8358-d6a5-4cef-9eb1-b44219b2bc31","Fratercula arctica",2020
"HumanObservation",2023,79.458112291,13.2881254394,"2023-07-13T17:58:00+02:00",NA,"Rissa tridactyla","d039df30-dab1-40ba-983d-49dbadf77eeb","Rissa tridactyla",2020
"HumanObservation",2023,62.4362157035,5.768690962,"2023-06-23T20:45:00+02:00",NA,"Fratercula arctica","d14e2847-9b87-48d0-bf9a-e94fccf61b1b","Fratercula arctica",2020
"HumanObservation",2023,69.7328408901,19.0273758943,"2023-01-03T12:08:00+01:00",NA,"Rissa tridactyla","d17ec656-057b-4323-804b-5b338c463f2c","Rissa tridactyla",2020
"HumanObservation",2023,58.6090477997,-3.3484463997,"2023-05-26T22:04:30+01:00",NA,"Fratercula arctica","d2638c12-ee5b-4097-97f3-605900bafbd5","Fratercula arctica",2020
"HumanObservation",2023,69.7315827842,18.822163257,"2023-07-08T21:25:00+02:00",NA,"Rissa tridactyla","d287ebb3-761f-4755-9b99-38dc0c7bbc19","Rissa tridactyla",2020
"HumanObservation",2023,78.5059163671,14.5236160943,"2023-06-05T12:14:00+02:00",NA,"Fratercula arctica","d2d7c5ed-bd79-4142-b2cc-bf91ceca60d6","Fratercula arctica",2020
"HumanObservation",2023,79.825610884,11.3349927709,"2023-07-12T13:26:00+02:00",NA,"Fratercula arctica","d31e1c47-bd4d-464e-a04e-ab5f03f962c8","Fratercula arctica",2020
"HumanObservation",2023,66.081892,-17.551167,"2023-06-15T11:00","1","Balaenoptera musculus","d330be69-6798-40f2-b74e-b90466fa4ebb","Balaenoptera musculus",2020
"HumanObservation",2023,65.5422625,-13.7550397222,"2023-08-05T12:41:00+00:00",NA,"Rissa tridactyla","d34140dc-5ecd-4eb9-b7af-4823d64d8109","Rissa tridactyla",2020
"HumanObservation",2023,70.2979314272,31.1048505564,"2023-06-23T16:19:00+02:00",NA,"Fratercula arctica","d36ddeb8-38de-4fb5-96cc-6832747d6aac","Fratercula arctica",2020
"HumanObservation",2023,70.2005551765,31.0845195749,"2023-06-23T16:19:00+02:00",NA,"Fratercula arctica","d38dff78-5618-480d-b732-257ad8019a96","Fratercula arctica",2020
"HumanObservation",2023,65.542569,-13.755936,"2023-08-11T08:06:00+00:00",NA,"Rissa tridactyla","d3ad42e2-4550-4cd3-a199-cef43fb875bc","Rissa tridactyla",2020
"HumanObservation",2023,70.3758557311,31.0798442971,"2023-06-23T16:32:00+02:00",NA,"Fratercula arctica","d3d28959-f501-4b67-a3e5-1b90f45808f4","Fratercula arctica",2020
"HumanObservation",2023,78.2119337262,13.8698774334,"2023-07-01T10:43:00+02:00",NA,"Fratercula arctica","d5e0ddd1-5e68-48b8-badd-720214de8be5","Fratercula arctica",2020
"HumanObservation",2023,79.3082501657,21.9782004908,"2023-07-06T14:43:00+02:00",NA,"Rissa tridactyla","d609d468-3f67-45d0-9210-89ec78cdc584","Rissa tridactyla",2020
"HumanObservation",2023,62.4031731994,5.4064788194,"2023-07-24T23:42:00+02:00",NA,"Fratercula arctica","d667bcf1-48fb-4210-a6d7-87e579fb8f07","Fratercula arctica",2020
"HumanObservation",2023,68.9204551202,14.6218279258,"2023-07-14T10:08:00+02:00",NA,"Fratercula arctica","d6b0283f-cff0-48ea-9644-bb0b81e39c84","Fratercula arctica",2020
"HumanObservation",2023,66.075622,-19.253943,"2023-06-11T11:56:00+00:00",NA,"Rissa tridactyla","d6b28421-16a9-4ba1-b693-8f6a6c781244","Rissa tridactyla",2020
"HumanObservation",2023,64.7678833333,-23.6167666667,"2023-06-02T13:17:51+00:00",NA,"Rissa tridactyla","d6db2bb5-97b3-4d5c-8ec9-af44b3d44b83","Rissa tridactyla",2020
"HumanObservation",2023,70.2001429953,31.0866067047,"2023-06-23T14:53:00+02:00",NA,"Rissa tridactyla","d6f9130f-c1ad-4172-8f98-d1fbd3e99036","Rissa tridactyla",2020
"HumanObservation",2023,78.2667154844,21.918546204,"2023-07-15T09:09:00+02:00",NA,"Rissa tridactyla","d7140876-b463-42e9-acb3-8e2aea2ff3f8","Rissa tridactyla",2020
"HumanObservation",2023,59.8561966667,-1.273005,"2023-06-30T10:47:48+01:00",NA,"Fratercula arctica","d78b46ac-9e4b-44e3-bb93-a881ffbdbd9b","Fratercula arctica",2020
"HumanObservation",2023,65.3801301365,-22.9531115223,"2023-06-22T12:39:00+00:00",NA,"Fratercula arctica","d79c02e3-66e6-4cc5-bb05-74452e0f45ba","Fratercula arctica",2020
"HumanObservation",2023,70.3091335251,31.1651516395,"2023-06-23T14:53:00+02:00",NA,"Rissa tridactyla","d7ec8c52-474e-45ba-b1ee-a3bf508e7280","Rissa tridactyla",2020
"HumanObservation",2023,70.3887665263,31.1368207316,"2023-06-23T16:37:00+02:00",NA,"Fratercula arctica","d80298c8-0cfb-447b-862b-f108d485c003","Fratercula arctica",2020
"HumanObservation",2023,78.9309648352,11.9449611465,"2023-09-07T11:29:00+02:00",NA,"Rissa tridactyla","d85dfcf3-33ba-4ea1-bc47-c5a3d69c6140","Rissa tridactyla",2020
"HumanObservation",2023,70.3169076331,31.0852974157,"2023-06-23T17:39:00+02:00",NA,"Rissa tridactyla","d886752a-a91b-4e10-bef9-6a165eb06ced","Rissa tridactyla",2020
"HumanObservation",2023,80.8582086663,19.4931044403,"2023-09-10T09:19:44+02:00",NA,"Rissa tridactyla","d9634ad6-17cb-4dae-b1d8-e7374a2e651a","Rissa tridactyla",2020
"HumanObservation",2023,59.8546447754,-1.2743498087,"2023-07-03T11:34:56+01:00",NA,"Fratercula arctica","daa9fd57-c423-4459-9a79-e230fbfa5737","Fratercula arctica",2020
"HumanObservation",2023,64.9169580292,-23.887454279,"2023-05-31T14:51:00+00:00",NA,"Fratercula arctica","db2fd7b3-5fac-4378-afbc-6dfbdb79c642","Fratercula arctica",2020
"HumanObservation",2023,70.2755407941,31.0710103215,"2023-06-23T16:57:00+02:00",NA,"Fratercula arctica","db4cb5e2-7876-4941-93cd-06a56737be91","Fratercula arctica",2020
"HumanObservation",2023,58.6454565977,-3.5242550508,"2023-08-16T05:47:00+01:00",NA,"Fratercula arctica","db52a650-1f5e-466d-9fc6-570ff7a40bf2","Fratercula arctica",2020
"HumanObservation",2023,67.8635091505,12.9126805567,"2023-07-15T14:18:56+02:00",NA,"Rissa tridactyla","dbe1d497-69ec-4b81-93b6-ed3d1ea136bb","Rissa tridactyla",2020
"HumanObservation",2023,70.2062970646,31.0051852629,"2023-06-23T16:49:00+02:00",NA,"Fratercula arctica","dc20e6fb-cf37-4ce2-8ba9-fc539b086e94","Fratercula arctica",2020
"HumanObservation",2023,63.4479716667,-20.2645783333,"2023-06-13T04:51:00+00:00",NA,"Fratercula arctica","dc2fee46-26c8-4e07-a161-412775c90649","Fratercula arctica",2020
"HumanObservation",2023,65.5420916667,-13.75452,"2023-05-19T12:36:29+00:00",NA,"Fratercula arctica","dc3a65aa-5a0e-4cb2-9ed9-44a2f8d9f074","Fratercula arctica",2020
"HumanObservation",2023,65.542084,-13.754628,"2023-07-01T05:02:00+00:00",NA,"Fratercula arctica","dcd79fa8-392e-46ff-ac3c-f6651cb1097c","Fratercula arctica",2020
"HumanObservation",2023,64.7350579262,-23.7742367014,"2023-06-10T18:28:52+00:00",NA,"Rissa tridactyla","dd373e1a-c708-4475-ae3f-8e32519d4bf4","Rissa tridactyla",2020
"HumanObservation",2023,78.5059163671,14.5236160943,"2023-06-05T13:27:00+02:00",NA,"Fratercula arctica","dd7611de-08ac-450b-b7bd-7915c645b430","Fratercula arctica",2020
"HumanObservation",2023,70.3440165957,31.0398627486,"2023-06-23T15:36:00+02:00",NA,"Fratercula arctica","ddbe8b40-edd0-4946-9d42-e681bd2646b9","Fratercula arctica",2020
"HumanObservation",2023,78.3533522626,11.1189995646,"2023-06-29T20:37:00+02:00",NA,"Balaenoptera physalus","de310a70-cfbf-4b6d-a3d0-2b308999ccbd","Balaenoptera physalus",2020
"HumanObservation",2023,66.5378322217,-18.0108411117,"2023-07-20T13:20:00+00:00",NA,"Fratercula arctica","de60a2a3-b586-4fbb-87e8-b0c75c03fc08","Fratercula arctica",2020
"HumanObservation",2023,70.3722148799,31.0239890639,"2023-06-23T16:19:00+02:00",NA,"Fratercula arctica","debe1f23-349f-4291-a25c-bb123b1cfc7d","Fratercula arctica",2020
"HumanObservation",2023,64.886575555,-24.042851945,"2023-07-14T13:11:00+00:00",NA,"Rissa tridactyla","df0104a9-41a8-48a0-bbbb-733537a2a283","Rissa tridactyla",2020
"HumanObservation",2023,66.159263,-17.575006,"2023-04-20T12:00","1","Balaenoptera musculus","df15ab64-fa25-4a51-b7bc-d38f4e2f2ee6","Balaenoptera musculus",2020
"HumanObservation",2023,63.4089017817,-19.0523328503,"2023-07-15T17:15:00+00:00",NA,"Fratercula arctica","df367c0d-8b31-43a7-a321-64abcf454b77","Fratercula arctica",2020
"HumanObservation",2023,67.9267300968,13.1557279183,"2023-05-27T19:39:00+02:00",NA,"Rissa tridactyla","df73c9e7-0da0-4c12-9677-852105e18d40","Rissa tridactyla",2020
"HumanObservation",2023,66.5368783333,-18.0093163883,"2023-07-20T13:24:00+00:00",NA,"Fratercula arctica","df89edb1-6c8f-4bf1-a8e7-6dae9ddf67aa","Fratercula arctica",2020
"HumanObservation",2023,69.6188001476,18.9826380481,"2023-07-13T15:40:00+02:00",NA,"Rissa tridactyla","dfb10457-cda4-4807-a334-5fe4cfb82478","Rissa tridactyla",2020
"HumanObservation",2023,70.3983529341,31.0338782525,"2023-06-23T15:04:00+02:00",NA,"Fratercula arctica","dfce54ce-a898-4f37-8622-11677b82ac18","Fratercula arctica",2020
"HumanObservation",2023,63.3162761044,-9.0369255525,"2023-10-03T17:56:00-01:00",NA,"Rissa tridactyla","e01229a5-16e9-4fac-bdf4-5a1eb4169be2","Rissa tridactyla",2020
"HumanObservation",2023,78.9681464113,11.8900037313,"2023-07-11T12:21:00+02:00",NA,"Rissa tridactyla","e01bc900-d841-4733-b930-4ad2ee038d18","Rissa tridactyla",2020
"HumanObservation",2023,70.2275754368,31.1999005715,"2023-06-23T17:25:00+02:00",NA,"Rissa tridactyla","e02e44cd-1f4a-4582-a9df-c58766d221b0","Rissa tridactyla",2020
"HumanObservation",2023,64.8642133333,-24.0396036117,"2023-07-14T14:36:00+00:00",NA,"Rissa tridactyla","e0345cc3-773c-4c9b-a614-7a4ef698d8c7","Rissa tridactyla",2020
"HumanObservation",2023,63.40453,-20.2858583333,"2023-08-01T00:35:24+00:00",NA,"Fratercula arctica","e09f3b8e-e032-4f7a-b3e2-21e1e0553159","Fratercula arctica",2020
"HumanObservation",2023,63.4390836291,-20.3026086751,"2023-07-24T19:49:00+00:00",NA,"Fratercula arctica","e15d81e2-165d-411d-bf9a-9272a71d3e0d","Fratercula arctica",2020
"HumanObservation",2023,63.4045459631,-19.1025122871,"2023-07-31T18:06:00+00:00",NA,"Fratercula arctica","e1802ad6-627f-4338-aa81-e12927fbbdb0","Fratercula arctica",2020
"HumanObservation",2023,64.6573793657,-22.2752496334,"2023-07-26T19:36:00+00:00",NA,"Fratercula arctica","e317065b-575d-4e9b-bf52-2a26581906bd","Fratercula arctica",2020
"HumanObservation",2023,59.8554897822,-1.2736445031,"2023-06-16T15:19:00+01:00",NA,"Fratercula arctica","e32235b4-2da5-42cf-88a0-c4cd308ee870","Fratercula arctica",2020
"HumanObservation",2023,79.6393924595,11.4039254289,"2023-06-12T08:49:00+02:00",NA,"Rissa tridactyla","e32b0c37-f15e-47e2-8096-ed9730b00299","Rissa tridactyla",2020
"HumanObservation",2023,62.1036628038,-7.5359319954,"2023-07-03T15:54:00+01:00",NA,"Rissa tridactyla","e3f65e9d-47b6-45b0-9561-c238fcbe1bdb","Rissa tridactyla",2020
"HumanObservation",2023,65.3984536704,-22.9786844286,"2023-06-22T12:51:00+00:00",NA,"Fratercula arctica","e43c1a36-690f-4168-8a4d-30994685bf78","Fratercula arctica",2020
"HumanObservation",2023,58.6599555556,-3.5126138889,"2023-09-05T08:48:00+01:00",NA,"Fratercula arctica","e43fb087-010e-4a9f-9a94-4bbfb43a4c0e","Fratercula arctica",2020
"HumanObservation",2023,78.0829589846,20.8096455564,"2023-09-12T16:23:00+02:00",NA,"Rissa tridactyla","e4ab6d12-5308-4301-8e68-c5ddf106f3bd","Rissa tridactyla",2020
"HumanObservation",2023,71.0249562586,25.344274785,"2023-07-28T12:12:19+02:00",NA,"Fratercula arctica","e4c2efc9-6bf0-4354-9a0f-c12afea3cfe7","Fratercula arctica",2020
"HumanObservation",2023,70.2371449219,31.0449480498,"2023-06-23T17:25:00+02:00",NA,"Rissa tridactyla","e500ffed-635a-4ced-bc05-020ea672ed74","Rissa tridactyla",2020
"HumanObservation",2023,69.5099374028,15.7203587272,"2023-09-11T14:47:00+02:00",NA,"Physeter macrocephalus","e5842248-6047-4b82-abab-d9e38139de88","Physeter macrocephalus",2020
"HumanObservation",2023,64.0704486707,-16.1934261623,"2023-06-06T21:09:00+00:00",NA,"Rissa tridactyla","e59a2936-2732-4489-be3b-ebd6a0bd9730","Rissa tridactyla",2020
"HumanObservation",2023,70.304804681,31.1393349949,"2023-06-23T15:13:00+02:00",NA,"Rissa tridactyla","e5a1e32d-3bfa-4895-a3e1-36cc3f4d5704","Rissa tridactyla",2020
"HumanObservation",2023,79.5614178329,11.0298213953,"2023-09-18T08:44:00+02:00",NA,"Rissa tridactyla","e5a9592a-256c-40d1-8a84-885202492936","Rissa tridactyla",2020
"HumanObservation",2023,63.7856150941,-20.6965149983,"2023-11-26T10:40:39+00:00",NA,"Fratercula arctica","e63e2960-2b0a-48ef-881d-40520b836d7d","Fratercula arctica",2020
"HumanObservation",2023,71.0854560056,25.2819892039,"2023-06-21T10:03:00+02:00",NA,"Fratercula arctica","e6c11876-b1cb-411e-95e3-0635c052592e","Fratercula arctica",2020
"HumanObservation",2023,77.4903623494,14.7090562147,"2023-06-21T15:24:00+02:00",NA,"Rissa tridactyla","e6ffa0f9-4485-429b-b2e2-4207992bddfa","Rissa tridactyla",2020
"HumanObservation",2023,70.2686621353,31.1051201512,"2023-06-23T17:39:00+02:00",NA,"Rissa tridactyla","e73e97e3-6a05-4571-902c-e9afc9ec3b85","Rissa tridactyla",2020
"HumanObservation",2023,78.5115351,16.318572,"2023-07-23T23:48:00+02:00",NA,"Rissa tridactyla","e781be07-74a4-441b-a3ff-81022b23e291","Rissa tridactyla",2020
"HumanObservation",2023,78.1623878177,20.7880468188,"2023-07-07T13:26:00+02:00",NA,"Rissa tridactyla","e79a3bf2-efde-4fa8-b4ad-6b9c48749c20","Rissa tridactyla",2020
"HumanObservation",2023,64.0705324,-22.6512494,"2023-06-15T19:45:00+00:00",NA,"Rissa tridactyla","e857c6f8-b67a-4051-a097-13de7430056e","Rissa tridactyla",2020
"HumanObservation",2023,57.1166667,8.6,"2023-02-19T16:22:00+01:00",NA,"Rissa tridactyla","e8647171-a0a6-428d-b8ae-1186b6987396","Rissa tridactyla",2020
"HumanObservation",2023,67.1510207421,-16.6211671556,"2023-09-29T17:43:00-01:00",NA,"Rissa tridactyla","e96a0832-752c-4a8e-81f4-b66d2cf7fa14","Rissa tridactyla",2020
"HumanObservation",2023,70.7166392063,29.7606452102,"2023-05-21T16:28:23+02:00",NA,"Rissa tridactyla","e9808478-a478-4e9e-bf5b-badaa27b3eca","Rissa tridactyla",2020
"HumanObservation",2023,64.7516193753,-23.6450487304,"2023-07-06T10:00:00+00:00",NA,"Rissa tridactyla","e9aeb9fa-063f-4da8-883e-1b527b1112e7","Rissa tridactyla",2020
"HumanObservation",2023,70.0614963131,30.0088988337,"2023-03-23T10:08:00+01:00",NA,"Rissa tridactyla","eab92fc6-33de-4512-813d-be55cc144699","Rissa tridactyla",2020
"HumanObservation",2023,63.4283409117,-20.3013267517,"2023-07-07T13:26:32+00:00",NA,"Fratercula arctica","eb127b8b-cd9f-4595-ba72-549573506532","Fratercula arctica",2020
"HumanObservation",2023,71.1930537932,25.6427221745,"2023-06-30T13:20:08+02:00",NA,"Balaenoptera physalus","eb2a205a-2ead-4836-bc18-d571dce10d74","Balaenoptera physalus",2020
"HumanObservation",2023,74.377015,12.98341,"2023-09-18T14:27:00+01:00",NA,"Rissa tridactyla","eb514e96-274f-4bbb-a09f-05e5f5c02a1d","Rissa tridactyla",2020
