taxonID	identifier	title	format	datasetID	subject
urn:lsid:marinespecies.org:taxname:1421127	NCBI:txid156707	"To GenBank (26 nucleotides; 49 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421129	NCBI:txid597346	"To GenBank (38 nucleotides; 31 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421131	NCBI:txid597346	"To GenBank (38 nucleotides; 31 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421134	NCBI:txid1740088	"To GenBank (15 nucleotides; 12 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421135	NCBI:txid1740088	"To GenBank (15 nucleotides; 12 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421136	NCBI:txid1740104	"To GenBank (28 nucleotides; 23 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421137	NCBI:txid1740104	"To GenBank (28 nucleotides; 23 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421142	NCBI:txid1137655	"To GenBank (41 nucleotides; 34 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421144	NCBI:txid1821171	"To GenBank (39 nucleotides; 110 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421145	NCBI:txid1821171	"To GenBank (39 nucleotides; 110 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421146	NCBI:txid568713	"To GenBank (13 nucleotides; 9 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421147	NCBI:txid568713	"To GenBank (13 nucleotides; 9 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421148	NCBI:txid471101	"To GenBank (14 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421149	NCBI:txid471101	"To GenBank (14 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421152	NCBI:txid1748009	"To GenBank (5 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421153	NCBI:txid503132	"To GenBank (29 nucleotides; 19 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421154	NCBI:txid1748021	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421155	NCBI:txid1748006	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421156	NCBI:txid87719	"To GenBank (23 nucleotides; 18 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421162	NCBI:txid1708665	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421163	NCBI:txid1708665	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421167	NCBI:txid2259480	"To GenBank (6 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421168	NCBI:txid2259480	"To GenBank (6 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421170	NCBI:txid1297067	"To GenBank (29 nucleotides; 21 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421171	NCBI:txid2259477	"To GenBank (6 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421192	NCBI:txid2968159	"To GenBank (4 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421193	NCBI:txid2742464	"To GenBank (7 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421194	NCBI:txid2968158	"To GenBank (4 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421195	NCBI:txid2968160	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421197	NCBI:txid1001932	"To GenBank (1 nucleotides; 13 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421198	NCBI:txid1117655	"To GenBank (35 nucleotides; 26 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421199	NCBI:txid1117656	"To GenBank (30 nucleotides; 20 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421200	NCBI:txid496973	"To GenBank (17 nucleotides; 40 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421202	NCBI:txid496973	"To GenBank (17 nucleotides; 40 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421207	NCBI:txid2483210	"To GenBank (5 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421213	NCBI:txid1523526	"To GenBank (4 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421214	NCBI:txid1523526	"To GenBank (4 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421224	NCBI:txid1326909	"To GenBank (3 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421231	NCBI:txid256950	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421232	NCBI:txid293317	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421241	NCBI:txid123921	"To GenBank (10 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421254	NCBI:txid122347	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421258	NCBI:txid122345	"To GenBank (2 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421263	NCBI:txid122329	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421276	NCBI:txid1972204	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421277	NCBI:txid1290021	"To GenBank (3 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421301	NCBI:txid36786	"To GenBank (23 nucleotides; 51 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421302	NCBI:txid87714	"To GenBank (33 nucleotides; 66 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421303	NCBI:txid87714	"To GenBank (33 nucleotides; 66 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421306	NCBI:txid162978	"To GenBank (369 nucleotides; 280 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421307	NCBI:txid51133	"To GenBank (17 nucleotides; 17 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421313	NCBI:txid481777	"To GenBank (57 nucleotides; 92 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421314	NCBI:txid201778	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1421319	NCBI:txid154350	"To GenBank (59 nucleotides; 92 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421323	NCBI:txid478988	"To GenBank (20 nucleotides; 20 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421324	NCBI:txid478988	"To GenBank (20 nucleotides; 20 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421341	NCBI:txid1815250	"To GenBank (2 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421342	NCBI:txid372817	"To GenBank (19 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421347	NCBI:txid1815249	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421353	NCBI:txid126311	"To GenBank (15 nucleotides; 9 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421355	NCBI:txid930229	"To GenBank (15 nucleotides; 12 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421356	NCBI:txid1137581	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421357	NCBI:txid1137581	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421401	NCBI:txid1759349	"To GenBank (5 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421402	NCBI:txid1759351	"To GenBank (23 nucleotides; 16 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421403	NCBI:txid1759350	"To GenBank (11 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421404	NCBI:txid1759352	"To GenBank (8 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421405	NCBI:txid7892	"To GenBank (708 nucleotides; 742 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421406	NCBI:txid7892	"To GenBank (708 nucleotides; 742 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421410	NCBI:txid1759354	"To GenBank (10 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421411	NCBI:txid1759355	"To GenBank (12 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421413	NCBI:txid303992	"To GenBank (18 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421414	NCBI:txid642580	"To GenBank (13 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421415	NCBI:txid114504	"To GenBank (17 nucleotides; 15 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421416	NCBI:txid114504	"To GenBank (17 nucleotides; 15 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421417	NCBI:txid87716	"To GenBank (10 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421418	NCBI:txid87716	"To GenBank (10 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421419	NCBI:txid87722	"To GenBank (16 nucleotides; 16 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421420	NCBI:txid87722	"To GenBank (16 nucleotides; 16 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421422	NCBI:txid154820	"To GenBank (33 nucleotides; 34 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421423	NCBI:txid154820	"To GenBank (33 nucleotides; 34 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421424	NCBI:txid196774	"To GenBank (20 nucleotides; 17 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421425	NCBI:txid196774	"To GenBank (20 nucleotides; 17 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421426	NCBI:txid117935	"To GenBank (19 nucleotides; 14 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421427	NCBI:txid117935	"To GenBank (19 nucleotides; 14 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421428	NCBI:txid54351	"To GenBank (310 nucleotides; 286 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421429	NCBI:txid54351	"To GenBank (310 nucleotides; 286 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421430	NCBI:txid157889	"To GenBank (770 nucleotides; 638 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421431	NCBI:txid157889	"To GenBank (770 nucleotides; 638 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421432	NCBI:txid54348	"To GenBank (95 nucleotides; 82 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421433	NCBI:txid54348	"To GenBank (95 nucleotides; 82 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421435	NCBI:txid2507204	"To GenBank (31 nucleotides; 26 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421436	NCBI:txid2507643	"To GenBank (20 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421437	NCBI:txid2507643	"To GenBank (20 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421438	NCBI:txid310376	"To GenBank (165 nucleotides; 122 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421439	NCBI:txid310376	"To GenBank (165 nucleotides; 122 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421440	NCBI:txid310377	"To GenBank (45 nucleotides; 32 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421441	NCBI:txid310377	"To GenBank (45 nucleotides; 32 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421445	NCBI:txid2914944	"To GenBank (6 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421446	NCBI:txid2914944	"To GenBank (6 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421447	NCBI:txid278783	"To GenBank (18 nucleotides; 53 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421451	NCBI:txid2107538	"To GenBank (45 nucleotides; 31 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421452	NCBI:txid2107538	"To GenBank (45 nucleotides; 31 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421455	NCBI:txid1931397	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421456	NCBI:txid1931397	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421457	NCBI:txid196767	"To GenBank (24 nucleotides; 24 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421458	NCBI:txid196767	"To GenBank (24 nucleotides; 24 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421459	NCBI:txid452087	"To GenBank (24 nucleotides; 22 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421460	NCBI:txid359810	"To GenBank (12 nucleotides; 13 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421461	NCBI:txid359810	"To GenBank (12 nucleotides; 13 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421475	NCBI:txid1280143	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421476	NCBI:txid1280144	"To GenBank (2 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421477	NCBI:txid1280147	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421478	NCBI:txid1280149	"To GenBank (2 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421479	NCBI:txid1280088	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421480	NCBI:txid1280093	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421481	NCBI:txid1280150	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421482	NCBI:txid1280151	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421483	NCBI:txid1280152	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421484	NCBI:txid1280111	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421486	NCBI:txid1280091	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421492	NCBI:txid2754066	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421494	NCBI:txid2201081	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421501	NCBI:txid1980719	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421502	NCBI:txid1980722	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421504	NCBI:txid1980724	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421593	NCBI:txid2666299	"To GenBank (15 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421596	NCBI:txid1686014	"To GenBank (22 nucleotides; 27 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421597	NCBI:txid1686014	"To GenBank (22 nucleotides; 27 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421599	NCBI:txid1686014	"To GenBank (22 nucleotides; 27 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421600	NCBI:txid2666300	"To GenBank (12 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421601	NCBI:txid2666301	"To GenBank (47 nucleotides; 22 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421602	NCBI:txid2666302	"To GenBank (19 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421609	NCBI:txid1980859	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421613	NCBI:txid1747718	"To GenBank (21 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421614	NCBI:txid1747727	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421615	NCBI:txid1747741	"To GenBank (69 nucleotides; 23 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421618	NCBI:txid1747759	"To GenBank (27 nucleotides; 9 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421619	NCBI:txid1747762	"To GenBank (7 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421673	NCBI:txid1143143	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1421673	NCBI:txid126932	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1421692	NCBI:txid2912286	"To GenBank (4 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421704	NCBI:txid214647	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421706	NCBI:txid256954	"To GenBank (3 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421737	NCBI:txid659861	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421757	NCBI:txid2901405	"To GenBank (15 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421759	NCBI:txid3035979	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421761	NCBI:txid3023022	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421764	NCBI:txid424165	"To GenBank (11 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421767	NCBI:txid885645	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421769	NCBI:txid885649	"To GenBank (2 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421770	NCBI:txid885650	"To GenBank (3 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421778	NCBI:txid1775616	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1421798	NCBI:txid1874013	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421799	NCBI:txid885692	"To GenBank (4 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421805	NCBI:txid370369	"To GenBank (124 nucleotides; 113 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421809	NCBI:txid1815257	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421828	NCBI:txid478987	"To GenBank (57 nucleotides; 91 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421829	NCBI:txid478987	"To GenBank (57 nucleotides; 91 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421834	NCBI:txid70548	"To GenBank (78 nucleotides; 73 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421846	NCBI:txid2679973	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421851	NCBI:txid2705737	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1421852	NCBI:txid2705738	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421874	NCBI:txid1836461	"To GenBank (40 nucleotides; 40 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421876	NCBI:txid540569	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421877	NCBI:txid2865552	"To GenBank (5 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421879	NCBI:txid355643	"To GenBank (4 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421886	NCBI:txid1620450	"To GenBank (67 nucleotides; 101 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421888	NCBI:txid1789005	"To GenBank (3 nucleotides; 26 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421889	NCBI:txid1458239	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421890	NCBI:txid156693	"To GenBank (16 nucleotides; 12 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421891	NCBI:txid156693	"To GenBank (16 nucleotides; 12 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421893	NCBI:txid244773	"To GenBank (93 nucleotides; 120 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421896	NCBI:txid2663534	"To GenBank (29 nucleotides; 52 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421898	NCBI:txid2663534	"To GenBank (29 nucleotides; 52 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421907	NCBI:txid27577	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1421908	NCBI:txid385276	"To GenBank (98 nucleotides; 104 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421909	NCBI:txid337767	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421910	NCBI:txid337767	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421911	NCBI:txid2725783	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1421913	NCBI:txid68419	"To GenBank (114 nucleotides; 104 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421915	NCBI:txid2992907	"To GenBank (4 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421916	NCBI:txid2992907	"To GenBank (4 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421918	NCBI:txid462328	"To GenBank (317 nucleotides; 328 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421919	NCBI:txid598663	"To GenBank (15 nucleotides; 13 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421920	NCBI:txid598663	"To GenBank (15 nucleotides; 13 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421923	NCBI:txid1676530	"To GenBank (4 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421924	NCBI:txid238563	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421925	NCBI:txid238563	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421926	NCBI:txid1676530	"To GenBank (4 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421927	NCBI:txid338093	"To GenBank (14 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421928	NCBI:txid338093	"To GenBank (14 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421930	NCBI:txid1349313	"To GenBank (9 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421932	NCBI:txid1349313	"To GenBank (9 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421937	NCBI:txid595395	"To GenBank (115 nucleotides; 148 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421939	NCBI:txid1053609	"To GenBank (12 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421944	NCBI:txid1193064	"To GenBank (131 nucleotides; 171 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421952	NCBI:txid1615856	"To GenBank (6 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421968	NCBI:txid426380	"To GenBank (92 nucleotides; 124 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421980	NCBI:txid1980895	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421981	NCBI:txid1980895	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421988	NCBI:txid1835345	"To GenBank (26 nucleotides; 11 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421989	NCBI:txid2771346	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1421990	NCBI:txid1239959	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421994	NCBI:txid1763389	"To GenBank (18 nucleotides; 13 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1421997	NCBI:txid1206073	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422026	NCBI:txid8024	"To GenBank (10 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422062	NCBI:txid120805	"To GenBank (33 nucleotides; 26 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422063	NCBI:txid156699	"To GenBank (50 nucleotides; 118 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422064	NCBI:txid545163	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422065	NCBI:txid545163	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422067	NCBI:txid162893	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422068	NCBI:txid1410456	"To GenBank (10 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422069	NCBI:txid1410456	"To GenBank (10 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422071	NCBI:txid681919	"To GenBank (12 nucleotides; 32 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422072	NCBI:txid1053604	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422073	NCBI:txid1053604	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422074	NCBI:txid930269	"To GenBank (18 nucleotides; 13 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422079	NCBI:txid1053555	"To GenBank (298 nucleotides; 287 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422080	NCBI:txid1053557	"To GenBank (78 nucleotides; 114 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422081	NCBI:txid1053557	"To GenBank (78 nucleotides; 114 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422086	NCBI:txid371937	"To GenBank (256 nucleotides; 34 proteins)"		ncbi	
