basisOfRecord,date_year,decimalLatitude,decimalLongitude,eventDate,individualCount,scientificName,id,especie_normalizada,decada,traffic_at_point,traffic_buffer_mean
HumanObservation,2023,64.8959927783,-23.700686945,2023-07-14T18:16:00+00:00,,Rissa tridactyla,002cc982-f0c0-48b0-b958-8c48c3c42904,Rissa tridactyla,2020,15330.7607421875,126.02384185791016
HumanObservation,2023,64.171961993,-21.9698882103,2023-06-01T13:38:56+00:00,,Fratercula arctica,0033a903-0f15-4377-b0e3-a4296ad91d43,Fratercula arctica,2020,43.554161071777344,94.5106201171875
HumanObservation,2023,62.5749921175,5.7141126927,2023-05-30T12:11:00+02:00,,Fratercula arctica,0058e37e-3af1-498c-b15c-1865be24e6d7,Fratercula arctica,2020,1.4721359014511108,2.0275838375091553
HumanObservation,2023,65.5007822217,-24.5277847217,2023-07-16T13:40:00+00:00,,Fratercula arctica,007bb699-5d22-4787-988a-c4c46b79cb1e,Fratercula arctica,2020,0.21914801001548767,0.7743099331855774
HumanObservation,2023,66.1902531908,-17.5996958081,2023-06-06T07:26:00+00:00,,Fratercula arctica,00a194e2-9e1d-4648-884d-c24fad01624c,Fratercula arctica,2020,0.22964884340763092,1.0714818239212036
HumanObservation,2023,65.5383750811,-13.7547109389,2023-06-05T17:14:00+00:00,,Fratercula arctica,015ef741-ec4f-4fee-bafd-afc94a5d63f5,Fratercula arctica,2020,3972.853759765625,16.466697692871094
HumanObservation,2023,64.7516429867,-23.6450850065,2023-07-06T10:01:00+00:00,,Rissa tridactyla,019fa7ba-c3a0-4780-a613-f708cf16e4ac,Rissa tridactyla,2020,0.33879104256629944,8.386506080627441
HumanObservation,2023,64.1726863425,-10.9614505953,2023-10-03T09:29:00-01:00,,Rissa tridactyla,01d80f74-84e8-439b-83be-7c02dcdcc113,Rissa tridactyla,2020,0.003638319903984666,0.017900077626109123
HumanObservation,2023,63.4141998291,-19.007610321,2023-02-11T18:04:21+00:00,,Fratercula arctica,0220d6fa-10ac-4d91-8cf5-caac54adeddf,Fratercula arctica,2020,0.0,0.834265947341919
HumanObservation,2023,60.0032324928,-1.2205738185,2023-01-01T11:13:00+00:00,,Rissa tridactyla,026fe630-bbb3-45d5-ae0b-fff0344ba4be,Rissa tridactyla,2020,0.12288567423820496,2.9996299743652344
HumanObservation,2023,63.4450266958,-20.2614583281,2023-07-24T14:51:00+00:00,,Fratercula arctica,0279a69c-e856-4685-85a0-46a6211b5305,Fratercula arctica,2020,13177.1298828125,50.4283332824707
HumanObservation,2023,63.4027100667,-19.0405340672,2023-05-16T22:23:00+00:00,,Fratercula arctica,0373b9a2-957f-4b81-84b3-21e1681ad2b0,Fratercula arctica,2020,0.004046692978590727,0.9866159558296204
HumanObservation,2023,57.6977268897,11.608878724,2023-10-14T11:29:48+02:00,,Rissa tridactyla,03c1714b-303e-4a24-aa21-98064563e0bc,Rissa tridactyla,2020,3.2613418102264404,169.90647888183594
HumanObservation,2023,63.4334106445,-19.1535396576,2023-08-02T10:34:40+00:00,,Fratercula arctica,03c6a16e-72d4-4ea7-8167-f435dfcc2516,Fratercula arctica,2020,,0.7522327899932861
HumanObservation,2023,63.402554216,-19.0412649885,2023-08-12T09:40:08+00:00,,Fratercula arctica,03d1cb7c-ec25-4e04-8fab-06141767fcf0,Fratercula arctica,2020,0.004046692978590727,0.9866159558296204
HumanObservation,2023,65.4999883,-24.5268353826,2023-06-21T11:54:00+00:00,,Rissa tridactyla,03e8c90c-0974-413b-9d58-401d5bfd3d28,Rissa tridactyla,2020,0.21914801001548767,0.7743099331855774
HumanObservation,2023,59.8537802026,-1.2755630538,2023-06-17T15:38:06+01:00,,Fratercula arctica,0426880b-69e3-4a5b-8bf8-0c929441d15f,Fratercula arctica,2020,4.102808475494385,1.8420878648757935
HumanObservation,2023,64.886778055,-24.0413236117,2023-07-14T12:55:00+00:00,,Rissa tridactyla,04acb98c-b11f-40b3-afab-b6c4ee11ab36,Rissa tridactyla,2020,10.41545295715332,2.849968194961548
HumanObservation,2023,63.8121116667,-22.7142666667,2023-05-26T17:06:06+00:00,,Rissa tridactyla,051543f8-9110-4360-92c5-cf42dc3c5280,Rissa tridactyla,2020,0.25472384691238403,2.598886013031006
HumanObservation,2023,66.5562661504,-18.0135759714,2023-06-19T13:54:00+00:00,,Fratercula arctica,05fa4574-24c4-4fe0-90f6-5701ad59e2c6,Fratercula arctica,2020,6.820120811462402,14.99882698059082
HumanObservation,2023,62.4781709151,5.6692377174,2023-07-17T12:20:57+02:00,,Fratercula arctica,06a066a4-1fd0-4a8a-8e6a-5b098730c1c8,Fratercula arctica,2020,0.19028425216674805,2.7876546382904053
HumanObservation,2023,62.1017113997,-7.6476837,2023-06-10T11:43:43+01:00,,Rissa tridactyla,06ff1f36-adf6-429a-b6c1-2fd5248b1bea,Rissa tridactyla,2020,0.5274492502212524,0.3462894558906555
HumanObservation,2023,62.819015,-7.9435038,2023-06-01T10:41:00-01:00,,Rissa tridactyla,07231719-6a27-49c8-97a6-592333a4323c,Rissa tridactyla,2020,0.0341295450925827,0.017251281067728996
HumanObservation,2023,62.3269646147,-6.9417463264,2023-07-15T11:09:00+01:00,,Fratercula arctica,07652512-3199-4fc1-9975-d7272973e013,Fratercula arctica,2020,0.8316660523414612,8.45693588256836
HumanObservation,2023,58.4300796132,-3.0663895234,2023-07-29T10:59:53+01:00,,Rissa tridactyla,080f7b5f-8db3-45e9-9276-0618032774b6,Rissa tridactyla,2020,24.28426742553711,10.585668563842773
HumanObservation,2023,58.6440185822,-3.0273412541,2023-07-25,,Fratercula arctica,09b8779d-0bcf-44fa-8deb-b2ccdaeb4701,Fratercula arctica,2020,3.1868908405303955,2.516630172729492
HumanObservation,2023,65.8896420479,-18.0090112416,2023-05-30T11:42:38+00:00,,Fratercula arctica,0a4e029c-284b-476e-b0db-3161271935a8,Fratercula arctica,2020,,10.346923828125
HumanObservation,2023,64.7351503367,-23.7750942582,2023-07-19T12:27:00+00:00,,Rissa tridactyla,0b7d956f-2dc8-4d43-931c-847597dca051,Rissa tridactyla,2020,0.025411320850253105,7.502353668212891
HumanObservation,2023,63.4019938883,-19.1310977783,2023-07-23T18:41:00+00:00,,Fratercula arctica,0c7da887-dee0-4ded-a2bd-e1fc9f31c088,Fratercula arctica,2020,0.0011651238892227411,0.9701371192932129
HumanObservation,2023,65.500652897,-24.5300877022,2023-08-02T14:07:00+00:00,,Fratercula arctica,0cc34277-b38b-46ba-815b-80f27e967338,Fratercula arctica,2020,0.21914801001548767,0.7743099331855774
HumanObservation,2023,63.6159383333,-19.9888783333,2023-09-03T13:57:58+00:00,,Fratercula arctica,0ddf8698-672f-44ae-a378-599234f75ee4,Fratercula arctica,2020,,3.354182720184326
HumanObservation,2023,63.4449731843,-20.2583875189,2023-07-24T14:09:00+00:00,,Rissa tridactyla,0e5ae964-c78f-4ae3-a87f-749005727f14,Rissa tridactyla,2020,13177.1298828125,50.4283332824707
HumanObservation,2023,67.8469771432,13.089602103,2023-06-13,,Rissa tridactyla,1077dc2d-dbab-4ff9-ab3a-4ac62df8fb6b,Rissa tridactyla,2020,1.6818687915802002,57.22231674194336
HumanObservation,2023,65.3761218868,-22.9136349963,2023-06-29T02:42:00+00:00,,Rissa tridactyla,10a5257d-8565-41c2-a433-8ea93d6579f3,Rissa tridactyla,2020,31.35597801208496,1.4203054904937744
HumanObservation,2023,62.3936535761,5.6080935994,2023-06-17,,Fratercula arctica,10c77bfa-0ba8-4d3c-a87c-46be29fcab82,Fratercula arctica,2020,0.4857994019985199,63.992618560791016
HumanObservation,2023,62.1029846108,-7.6603031158,2023-08-13T13:12:07+01:00,,Fratercula arctica,10ec72da-41df-4753-8046-9bb4e1539f41,Fratercula arctica,2020,0.013127384707331657,0.31569281220436096
HumanObservation,2023,64.0705324,-22.6512494,2023-06-15T19:41:00+00:00,,Rissa tridactyla,1110991d-bddc-4dcf-885a-6a12887cf459,Rissa tridactyla,2020,1.8488099575042725,53.7739372253418
HumanObservation,2023,67.9342033333,-22.7250016667,2023-08-16T09:44:00-02:00,,Rissa tridactyla,112261c4-a925-416f-a466-b2142122e860,Rissa tridactyla,2020,0.009448503144085407,0.003972496837377548
HumanObservation,2023,66.5376408333,-18.0106761117,2023-07-20T13:34:00+00:00,,Fratercula arctica,12513e76-f2aa-4d25-8dc9-2abd118a8507,Fratercula arctica,2020,0.6121894121170044,14.761794090270996
HumanObservation,2023,59.8543369,-1.2745718,2023-06-27T08:56:00+01:00,,Fratercula arctica,12a8339e-2b93-4cb5-be7e-e6196997b6c6,Fratercula arctica,2020,4.102808475494385,1.8420878648757935
HumanObservation,2023,66.076667,-17.55,2023-05-13,1.0,Balaenoptera musculus,12faea75-7662-4e23-b4e6-45120d056b4e,Balaenoptera musculus,2020,9.621062278747559,42.36812973022461
HumanObservation,2023,63.8259179694,-21.6646661343,2023-06-12T18:01:00+00:00,,Fratercula arctica,14b54828-a989-4c57-88e8-e5407b30de0c,Fratercula arctica,2020,0.09314778447151184,0.443901926279068
HumanObservation,2023,64.7677733333,-23.6167163883,2023-07-13T17:09:00+00:00,,Rissa tridactyla,1537bdd2-7404-48ab-9b87-9e5585c83201,Rissa tridactyla,2020,10.351204872131348,9.029241561889648
HumanObservation,2023,65.3740423987,-22.9263474834,2023-06-22T11:49:00+00:00,,Fratercula arctica,15aeb059-ce40-4874-865b-68b00503beb0,Fratercula arctica,2020,266.5058898925781,1.385347604751587
HumanObservation,2023,64.7506844123,-23.6466828326,2023-07-24T15:55:00+00:00,,Rissa tridactyla,16298838-2fe7-481f-ad50-9c05d27c2915,Rissa tridactyla,2020,0.33879104256629944,8.386506080627441
HumanObservation,2023,64.1859479235,-21.8957948245,2023-06-12T11:55:00+00:00,,Fratercula arctica,16d2078c-c75d-4bf2-ad8e-d546cff1a839,Fratercula arctica,2020,7.0337138175964355,101.82608795166016
HumanObservation,2023,58.3080054576,-5.0430804587,2023-05-26T13:27:46+01:00,,Fratercula arctica,1767300f-3932-4a84-8325-80ed06ced79e,Fratercula arctica,2020,,0.4896831512451172
HumanObservation,2023,66.076667,-17.55,2023-05-13,1.0,Balaenoptera musculus,1809bb0c-d11d-412b-8bb1-a74f09a97e31,Balaenoptera musculus,2020,9.621062278747559,42.36812973022461
HumanObservation,2023,66.058082,-17.561646,2023-05-11T15:00,1.0,Balaenoptera musculus,18a1c9fc-ba16-4ff9-864d-f18ce464f510,Balaenoptera musculus,2020,10.477850914001465,45.961204528808594
HumanObservation,2023,63.4042053223,-19.1032333374,2023-07-19T14:15:20+00:00,,Fratercula arctica,18ebd5a6-da60-4e5b-8913-1c3565210ff9,Fratercula arctica,2020,0.0063093360513448715,0.9070271253585815
HumanObservation,2023,63.4042683333,-19.1032416667,2023-06-19T05:02:00+00:00,,Fratercula arctica,19bb3655-684c-4a4f-b3f0-8c5c08edc26c,Fratercula arctica,2020,0.0063093360513448715,0.9070271253585815
HumanObservation,2023,65.4992978239,-24.510755512,2023-06-30T07:41:00+00:00,,Rissa tridactyla,1a2dfee4-3071-4163-9bad-4aa85c6ec04e,Rissa tridactyla,2020,0.21914801001548767,0.7743099331855774
HumanObservation,2023,63.3969343641,-20.2975642711,2023-07-03T15:24:00+00:00,,Fratercula arctica,1a2e9e24-1c9b-49cf-a36e-a2cac6e07545,Fratercula arctica,2020,1.1087168455123901,49.423187255859375
HumanObservation,2023,61.7715682603,-6.804072758,2023-07-10T16:38:00+01:00,,Fratercula arctica,1a49df6a-9e83-4929-932c-a9fa108af7c9,Fratercula arctica,2020,15.471166610717773,2.8016974925994873
HumanObservation,2023,63.4042579173,-19.1033470759,2023-06-22T11:09:09+00:00,,Fratercula arctica,1a91fc6c-5f6c-4b54-b135-262b22de3adc,Fratercula arctica,2020,0.0063093360513448715,0.9070271253585815
HumanObservation,2023,65.5542926258,-13.756671276,2023-06-05T16:57:00+00:00,,Rissa tridactyla,1b18cb04-0899-416d-a1da-ba2d86b8f9d2,Rissa tridactyla,2020,1.1402840614318848,14.899961471557617
HumanObservation,2023,59.0935917416,-2.534343861,2023-07-21,,Fratercula arctica,1b21ae53-10ad-4eea-aedb-384cc2d00c38,Fratercula arctica,2020,0.799963653087616,2.1385064125061035
HumanObservation,2023,67.9933155693,12.8636814983,2023-07-18T11:25:00+02:00,,Rissa tridactyla,1b26a864-d0ba-441e-b969-3c690dcec3cc,Rissa tridactyla,2020,0.2843729853630066,19.872291564941406
HumanObservation,2023,63.4040405549,-19.1302256622,2023-07-28T11:18:00+00:00,,Fratercula arctica,1cfb9b63-8749-456e-9bed-e5d5d3ea2793,Fratercula arctica,2020,0.0011651238892227411,0.9701371192932129
HumanObservation,2023,65.5421225531,-13.7548249234,2023-07-23T11:51:00+00:00,,Fratercula arctica,1d9ad29b-4159-4c93-b5cc-76e3284fe55c,Fratercula arctica,2020,3972.853759765625,16.466697692871094
HumanObservation,2023,65.0952138333,-22.7046716667,2023-08-02T20:55:52+00:00,,Fratercula arctica,1e30f835-d1d9-4476-9ac1-661ec650ff7f,Fratercula arctica,2020,5.2287821769714355,34.208560943603516
HumanObservation,2023,63.4047166667,-19.1018471667,2023-06-15T14:59:50+00:00,,Fratercula arctica,1e96e3a6-381a-495e-8c6d-8da437220ac8,Fratercula arctica,2020,0.0063093360513448715,0.9070271253585815
HumanObservation,2023,65.542569,-13.755936,2023-08-11T08:30:00+00:00,,Rissa tridactyla,1eb64e8a-06d5-4b33-9d5a-d700d976cc44,Rissa tridactyla,2020,3972.853759765625,16.466697692871094
HumanObservation,2023,58.3828499191,-5.2053256902,2023-06-26T10:59:17+01:00,,Fratercula arctica,1f520817-e1cc-4f32-a0a0-51e13b112b9d,Fratercula arctica,2020,0.28383147716522217,0.7419348359107971
HumanObservation,2023,62.4106244907,5.6310079521,2023-06-17T07:48:00+02:00,,Fratercula arctica,1fbddaf4-8b0d-4b93-8adb-5cd973738459,Fratercula arctica,2020,0.5825486779212952,55.8633918762207
HumanObservation,2023,64.1720045312,-21.9246430323,2023-06-01T13:14:24+00:00,,Fratercula arctica,1fc96007-c0dc-4887-beeb-fe777e013e0b,Fratercula arctica,2020,13.033811569213867,119.03760528564453
HumanObservation,2023,64.7679027776,-23.6167672277,2023-06-02T13:17:43+00:00,,Rissa tridactyla,20e38511-aa39-4a6a-abea-4e98fdb2b9a1,Rissa tridactyla,2020,10.351204872131348,9.029241561889648
HumanObservation,2023,59.8537802026,-1.2755630538,2023-06-17T14:32:07+01:00,,Fratercula arctica,21431c04-d4af-4326-a67c-31a40d958cb1,Fratercula arctica,2020,4.102808475494385,1.8420878648757935
HumanObservation,2023,63.393694,-19.697113,2023-08-25T12:23:32,1.0,Balaenoptera musculus,2155de41-a9c0-482a-a947-90fcff299c62,Balaenoptera musculus,2020,1.029376745223999,1.062965750694275
HumanObservation,2023,65.5023261117,-24.5311747217,2023-07-16T15:28:00+00:00,,Fratercula arctica,2187cde3-e9d5-4f8d-8cc6-9af3686808ab,Fratercula arctica,2020,0.4882706105709076,0.7743099331855774
HumanObservation,2023,66.351065044,12.3141218247,2023-04-30T20:16:00+02:00,,Fratercula arctica,21b30476-d2c7-493c-9881-cd7747156375,Fratercula arctica,2020,0.6092684268951416,20.63791275024414
HumanObservation,2023,63.4027408997,-19.1310311997,2023-06-26T09:32:02+00:00,,Fratercula arctica,21d58982-14ab-48fb-984b-7660ee98def9,Fratercula arctica,2020,0.0011651238892227411,0.9701371192932129
HumanObservation,2023,59.1378109227,-3.3306199685,2023-07-13T14:30:25+01:00,,Fratercula arctica,228de70d-f5bd-4700-9816-2ce2adb5cbec,Fratercula arctica,2020,1.4877269268035889,0.5837444067001343
HumanObservation,2023,63.4111783333,-19.0221416667,2023-08-09T13:55:50+00:00,,Fratercula arctica,228f1ac2-0127-42d4-a03e-8c682e5a1ee9,Fratercula arctica,2020,0.0,0.8501032590866089
HumanObservation,2023,58.3874951457,-5.19733376,2023-07-14T14:56:00+01:00,,Fratercula arctica,229932c6-855d-4cb2-a1c4-b84459ee9f61,Fratercula arctica,2020,0.2541860342025757,0.7382798790931702
HumanObservation,2023,64.175302852,-21.9647931867,2023-06-01T13:36:10+00:00,,Fratercula arctica,22e47d4c-2605-4ed6-8add-bea365ae58eb,Fratercula arctica,2020,22.47831916809082,94.5106201171875
HumanObservation,2023,63.8807454623,-22.739565238,2023-05-14T15:51:00+00:00,,Rissa tridactyla,22fda782-b14a-4d02-b6bf-c80db8f46e9c,Rissa tridactyla,2020,0.421082079410553,2.904729127883911
HumanObservation,2023,63.4030236048,-19.0368483961,2023-08-10T19:59:30+00:00,,Fratercula arctica,2395154e-67bd-4ab8-ba13-0f4796902d26,Fratercula arctica,2020,0.004046692978590727,0.9866159558296204
HumanObservation,2023,65.496584445,-24.5150441667,2023-07-16T14:32:00+00:00,,Fratercula arctica,24519d86-b2e4-4251-b3dc-e8b1d3c99126,Fratercula arctica,2020,0.21914801001548767,0.7743099331855774
HumanObservation,2023,64.1500638542,-21.9528357322,2023-05-30T19:51:00+00:00,,Fratercula arctica,24baea47-ceab-4205-94f6-8bbcba2a441e,Fratercula arctica,2020,0.872020423412323,152.88433837890625
HumanObservation,2023,57.1580245,9.0234381997,2023-07-21T21:28:45+02:00,,Rissa tridactyla,254fe331-e6d9-4b60-869c-32bb15290ec4,Rissa tridactyla,2020,0.05674942582845688,5.780826568603516
HumanObservation,2023,64.1724289489,-21.9245684333,2023-06-01T13:18:19+00:00,,Fratercula arctica,25a0ed3e-ab6e-4432-a9ac-46d7f0095fde,Fratercula arctica,2020,13.033811569213867,119.03760528564453
HumanObservation,2023,64.1742119892,-21.9642174337,2023-06-01T13:32:56+00:00,,Fratercula arctica,2623c1dd-5396-4f1d-b6de-babcce496681,Fratercula arctica,2020,43.554161071777344,94.5106201171875
HumanObservation,2023,66.1796,-17.0109,2023-06-18T13:08:03+00:00,,Fratercula arctica,26fab7b3-85ba-4f69-80d8-95b88a9f6627,Fratercula arctica,2020,0.0316350981593132,0.12121400982141495
HumanObservation,2023,65.541336,-13.754581,2023-07-01T05:25:00+00:00,,Rissa tridactyla tridactyla,27046f37-142c-4abb-a288-2fb44d66c6e8,Rissa tridactyla,2020,3972.853759765625,16.466697692871094
HumanObservation,2023,65.5002455556,-24.5264616667,2023-08-16T14:27:00+00:00,,Rissa tridactyla,27ed0cf5-42c8-47d1-ab28-34a82f9de19b,Rissa tridactyla,2020,0.21914801001548767,0.7743099331855774
HumanObservation,2023,66.5446575986,-18.0151560692,2023-05-26T11:10:00+00:00,,Rissa tridactyla,29211e4f-b1cb-488e-8fe1-e03bf6d3dc53,Rissa tridactyla,2020,0.6121894121170044,14.879363059997559
HumanObservation,2023,66.115159493,-17.3680421495,2023-06-04T11:01:40+00:00,,Fratercula arctica,29e329de-1642-4906-a0bc-24df01eddadf,Fratercula arctica,2020,22.969921112060547,48.89598083496094
HumanObservation,2023,66.058082,-17.561646,2023-05-11T15:00,1.0,Balaenoptera musculus,2a229f68-b230-4249-a537-6d17df8f1ef8,Balaenoptera musculus,2020,10.477850914001465,45.961204528808594
HumanObservation,2023,59.8562584979,-1.2729751086,2023-07-05T10:54:58+01:00,,Fratercula arctica,2a949b03-f939-4f7e-9774-fdf3ea1fe1a5,Fratercula arctica,2020,0.6041481494903564,1.852075219154358
HumanObservation,2023,65.5010329914,-24.5283722608,2023-06-30,,Fratercula arctica,2cca35fd-52b9-48fb-bb76-7bf411f84d7c,Fratercula arctica,2020,0.21914801001548767,0.7743099331855774
HumanObservation,2023,63.4046966667,-19.1019278333,2023-08-17T16:43:04+00:00,,Fratercula arctica,2e2bf9fa-82c7-4ac6-a699-374ebadd6f8d,Fratercula arctica,2020,0.0063093360513448715,0.9070271253585815
HumanObservation,2023,66.0535244806,-22.8295140713,2023-07-24T13:17:57+00:00,,Fratercula arctica,2e395ca2-2cd6-4d64-a85c-58cbe1e1e6cb,Fratercula arctica,2020,0.9928327798843384,31.20563316345215
HumanObservation,2023,57.1573971667,9.0234,2023-05-20T19:37:52+02:00,,Rissa tridactyla,2e420ec2-d2ba-43a1-bff8-cc32545efc58,Rissa tridactyla,2020,0.05674942582845688,5.780826568603516
HumanObservation,2023,62.1635762058,-7.2231053128,2023-05-29T09:32:54+01:00,,Fratercula arctica,2ecf777a-7c76-489d-9d1f-30e09da5f105,Fratercula arctica,2020,1.0105410814285278,26.076068878173828
HumanObservation,2023,63.3969343641,-20.2975642711,2023-07-03T15:18:00+00:00,,Fratercula arctica,305c345b-9b4e-43e5-b85e-0bc7553bdb58,Fratercula arctica,2020,1.1087168455123901,49.423187255859375
HumanObservation,2023,63.404745,-20.28516,2023-06-13T11:01:00+00:00,,Rissa tridactyla,308bc5de-47db-4835-8497-d89c1548b37c,Rissa tridactyla,2020,1.1813567876815796,49.52362823486328
HumanObservation,2023,64.0821642708,-22.6886244739,2023-07-17T08:13:00+00:00,,Rissa tridactyla,31d54647-9fa7-4b2a-a08a-6a73c9169612,Rissa tridactyla,2020,0.10267352312803268,45.357322692871094
HumanObservation,2023,63.4069552783,-20.2694397217,2023-07-24T20:46:00+00:00,,Rissa tridactyla,320676d0-21d3-472c-8ed6-6fd65dc5da1e,Rissa tridactyla,2020,1.7598152160644531,49.6705436706543
HumanObservation,2023,65.502340613,-24.5316578477,2023-06-01T11:28:00+00:00,,Fratercula arctica,320912f0-2eb6-4be4-af47-27010d3183d5,Fratercula arctica,2020,0.4882706105709076,0.7793280482292175
HumanObservation,2023,65.5000216688,-24.5269292599,2023-06-21T11:54:00+00:00,,Rissa tridactyla,323f5620-9928-4b5f-9f93-9bf3c2b30c47,Rissa tridactyla,2020,0.21914801001548767,0.7743099331855774
HumanObservation,2023,62.1026057668,-7.6613796875,2023-06-11T14:10:00+01:00,,Fratercula arctica,32517cda-5b71-4f7d-a08b-aa37b74fcdd4,Fratercula arctica,2020,0.013127384707331657,0.31569281220436096
HumanObservation,2023,64.0825402664,-22.6946661348,2023-07-17T07:15:00+00:00,,Fratercula arctica,32c2f028-b2df-46ed-bbb8-3ac48a8917ac,Fratercula arctica,2020,0.10267352312803268,45.357322692871094
HumanObservation,2023,58.9684,-2.7247,2023-06-07T13:26:03,,Balaenoptera physalus,336dc2d4-6494-4419-88a8-7bfb1d2f684f,Balaenoptera physalus,2020,0.11507177352905273,2.0756800174713135
HumanObservation,2023,64.7353973,-23.775135,2023-07-07T09:31:00+00:00,,Rissa tridactyla,33756572-3abf-429d-810f-8064a8a22580,Rissa tridactyla,2020,0.025411320850253105,7.502353668212891
HumanObservation,2023,64.9336987189,-23.5104824562,2023-05-28T12:02:00+00:00,,Rissa tridactyla,344ea27e-8d9c-48f3-861d-cf157c5344cc,Rissa tridactyla,2020,0.0,58.59785842895508
HumanObservation,2023,64.1720867996,-21.9673045725,2023-06-01T13:43:49+00:00,,Fratercula arctica,3497cbdd-cb98-4053-9680-237085267c32,Fratercula arctica,2020,43.554161071777344,94.5106201171875
HumanObservation,2023,63.4018466667,-19.1226945,2023-07-06T03:17:13+00:00,,Fratercula arctica,34e6fb1a-cf4d-496e-a64a-c34c14bdfee1,Fratercula arctica,2020,0.0011651238892227411,0.9701371192932129
HumanObservation,2023,63.40353,-20.287345,2023-06-26T15:11:56+00:00,,Fratercula arctica,34e78be7-1529-4362-a33c-e330accc186f,Fratercula arctica,2020,1.1813567876815796,49.52362823486328
HumanObservation,2023,67.9548748493,12.9470719721,2023-07-03T15:47:43+02:00,,Rissa tridactyla,35aa8f2f-1a10-421e-8090-99d0b80e71a4,Rissa tridactyla,2020,0.0,63.272727966308594
HumanObservation,2023,64.895504814,-23.702979196,2023-05-30T19:51:00+00:00,,Rissa tridactyla,36260fe6-0773-4c69-9fc3-3244edfdd851,Rissa tridactyla,2020,15330.7607421875,126.02384185791016
HumanObservation,2023,66.534895555,-18.0016413883,2023-07-20T14:41:00+00:00,,Fratercula arctica,3649be45-6da7-474e-92b6-29fec9dd71bd,Fratercula arctica,2020,1.5105878114700317,14.761794090270996
HumanObservation,2023,63.4290268943,-20.2800484858,2023-07-24T21:56:00+00:00,,Fratercula arctica,36b2ba41-8e36-4baa-9af3-491c2c01ec1a,Fratercula arctica,2020,18.193933486938477,50.13553237915039
HumanObservation,2023,61.773371,-6.804691,2023-07-10T20:05:23+01:00,,Fratercula arctica,38f5ceab-5b65-46c3-94f0-cf23b1335940,Fratercula arctica,2020,15.471166610717773,2.8016974925994873
HumanObservation,2023,62.1024755,-7.66083331,2023-05-17T12:36:32+01:00,,Fratercula arctica,39640ebc-856a-47b2-bb86-964bbc761d32,Fratercula arctica,2020,0.013127384707331657,0.31569281220436096
HumanObservation,2023,64.7677192139,-23.6164738611,2023-06-02T13:24:15+00:00,,Rissa tridactyla,3997ed48-469b-42d5-8573-7e0a2f779e21,Rissa tridactyla,2020,10.351204872131348,9.029241561889648
HumanObservation,2023,65.5420700764,-13.7545316944,2023-06-05T16:43:00+00:00,,Fratercula arctica,3ad6eba9-29b8-402a-a14e-a6e9fd5f4e6d,Fratercula arctica,2020,3972.853759765625,16.466697692871094
HumanObservation,2023,64.0902424974,-21.9300654174,2023-07-03T16:41:00+00:00,,Fratercula arctica,3b1d160b-ef38-40dc-9ada-1f8b90da9452,Fratercula arctica,2020,0.024471120908856392,223.41986083984375
HumanObservation,2023,65.5428486472,-13.7588341813,2023-06-04T09:28:00+00:00,,Fratercula arctica,3ba4b7e1-e057-4afb-babe-89afd6a36b81,Fratercula arctica,2020,3972.853759765625,16.466697692871094
HumanObservation,2023,66.0527361402,-22.8321939334,2023-08-19,,Fratercula arctica,3bf5a93f-745a-4b95-97f9-0b3e2ae44abe,Fratercula arctica,2020,0.9928327798843384,31.20563316345215
HumanObservation,2023,63.4995591303,-20.1493648591,2023-07-24T12:01:00+00:00,,Fratercula arctica,3cc196b3-c467-4405-9e03-5438465ca4b7,Fratercula arctica,2020,17.919139862060547,59.81214904785156
HumanObservation,2023,64.5778595686,-14.8087170373,2023-09-13T17:30:00+00:00,,Fratercula arctica,3cf67f3b-7569-4f2e-9c19-d3d8f723a476,Fratercula arctica,2020,,0.0
HumanObservation,2023,66.076667,-17.55,2023-03-04,1.0,Balaenoptera musculus,3cfd6a36-84ce-407f-827e-7d41afaa3b89,Balaenoptera musculus,2020,9.621062278747559,42.36812973022461
HumanObservation,2023,66.1145076382,-17.3678318201,2023-05-13T11:45:44+00:00,,Fratercula arctica,3d54c8f8-2bb6-4515-b01c-f0b87f7f09bd,Fratercula arctica,2020,22.969921112060547,48.89598083496094
HumanObservation,2023,66.5389469398,-18.0132410095,2023-07-20T13:17:00+00:00,,Fratercula arctica,3e7062c0-23c1-4440-97d5-4fb8c6b04f0b,Fratercula arctica,2020,5474.111328125,14.879363059997559
HumanObservation,2023,66.0475611667,-22.8270916667,2023-07-23T11:08:52+00:00,,Fratercula arctica,3e9c1626-afab-4752-8105-bd155af666d6,Fratercula arctica,2020,3.8011436462402344,31.220014572143555
HumanObservation,2023,65.5018133333,-24.5304866667,2023-06-26T21:32:44+00:00,,Fratercula arctica,3f7c6786-ea33-4805-8c21-1400609735b3,Fratercula arctica,2020,0.4882706105709076,0.7743099331855774
HumanObservation,2023,67.9682467355,13.0389285872,2023-07-30T14:37:29+02:00,,Rissa tridactyla,3fa44d79-cb00-4f02-9b8f-090c6834033a,Rissa tridactyla,2020,2.707171678543091,75.26933288574219
HumanObservation,2023,65.2355552266,-22.8991670675,2023-06-28T07:47:00+00:00,,Rissa tridactyla,4061a541-c274-4c3a-b09c-eb26d9943fa8,Rissa tridactyla,2020,0.5570597648620605,0.4693264067173004
HumanObservation,2023,63.4256187971,-19.1828657478,2023-06-01T06:23:00+00:00,,Fratercula arctica,40697a99-715e-40f7-8e9a-22cbddbef6c5,Fratercula arctica,2020,,0.8424550294876099
