mean_traffic,n_occurrences
0.028286520391702652,0
0.011624559760093689,0
0.022539392113685608,0
0.014035927131772041,0
0.008364792913198471,0
0.011167818680405617,0
0.022849051281809807,0
0.0569547601044178,0
0.1259591430425644,0
0.010819094255566597,0
0.010793028399348259,0
0.007846714928746223,0
0.0057100350968539715,0
0.00636740168556571,0
0.0011738925240933895,0
0.001570737105794251,0
0.0010634750360623002,0
0.0031526731327176094,0
0.009882852435112,0
0.012579084374010563,0
0.0032830017153173685,0
0.0006211180589161813,0
0.002002069493755698,0
0.001246035797521472,0
0.000970132474321872,0
0.0015046276384964585,0
0.0017570729833096266,0
0.0035451953299343586,0
0.006536593660712242,0
0.02573200687766075,0
0.014048440381884575,0
0.011058125644922256,0
0.03550690412521362,0
0.046878207474946976,0
0.03347218781709671,0
0.3285049498081207,0
0.09805160015821457,0
0.17104437947273254,0
1.5294620990753174,0
6.378178119659424,1
18.750961303710938,3
15.376606941223145,0
13.846024513244629,0
8.508376121520996,0
0.3882162868976593,0
0.2087850570678711,0
0.04401547089219093,0
0.14185254275798798,0
0.04938685894012451,0
0.0020279879681766033,0
0.0017307688249275088,0
0.0010350353550165892,0
0.0007076130132190883,0
0.0009609396220184863,0
0.003177563427016139,0
0.0006273453473113477,0
0.04433703050017357,0
0.07458271831274033,0
0.09227461367845535,0
0.0565854012966156,0
0.05727636069059372,0
0.056831397116184235,0
0.06583473831415176,0
0.031959760934114456,0
0.11550639569759369,0
0.011746065691113472,0
0.022978970780968666,0
0.1993124932050705,0
0.02862456627190113,0
0.012253453955054283,0
0.017216172069311142,0
0.004488238599151373,0
0.001509233145043254,0
0.0017425533151254058,0
0.0012443134328350425,0
0.0023867636919021606,0
0.0021489071659743786,0
0.022831425070762634,0
0.007757775951176882,0
0.0016245044535025954,0
0.0014168659690767527,0
0.0024640762712806463,0
0.0011442084796726704,0
0.0007771241362206638,0
0.0013597154757007957,0
0.0010957446647807956,0
0.003161247819662094,0
0.003244550433009863,0
0.042565762996673584,0
0.01983906328678131,0
0.014974584802985191,0
0.06852242350578308,0
0.1325044184923172,0
0.04030633717775345,0
0.18560977280139923,0
0.09231290221214294,0
0.19075259566307068,0
0.357875794172287,0
0.5439404845237732,0
16.367549896240234,1
26.49398422241211,30
0.11675145477056503,0
0.14934180676937103,0
0.2767130136489868,0
0.31899645924568176,2
0.2568405270576477,0
0.05307629331946373,0
0.10030491650104523,0
0.05863894149661064,0
0.012549139559268951,0
0.0015410860069096088,0
0.0006394051597453654,0
0.0018827174790203571,0
0.0019671013578772545,0
0.001843813108280301,0
0.0007287997286766768,0
0.0002183598990086466,0
0.3654005229473114,0
0.34820228815078735,0
0.22349433600902557,0
0.1133866235613823,0
0.2022484689950943,0
0.059932317584753036,0
0.08113875985145569,0
0.10510630905628204,0
0.07873037457466125,0
0.016054747626185417,0
0.02243569865822792,0
0.12208028882741928,0
0.04711933061480522,0
0.025667620822787285,0
0.017212187871336937,0
0.006309150252491236,0
0.0030653143767267466,0
0.0014325986849144101,0
0.0008865491836331785,0
0.002822475042194128,0
0.011014086194336414,0
0.021956264972686768,0
0.002341963117942214,0
0.0023116772063076496,0
0.0006103712948970497,0
0.0007261838763952255,0
0.00046973585267551243,0
0.000951230525970459,0
0.0009800256229937077,0
0.003187330672517419,0
0.0022844576742500067,0
0.005147355608642101,0
0.08702489733695984,0
0.037585239857435226,0
0.007024092134088278,0
0.013602495193481445,0
0.016998205333948135,0
0.03499715402722359,0
0.05694398283958435,0
0.2573075294494629,0
0.20460925996303558,0
0.23006705939769745,0
0.3320942521095276,0
0.33586063981056213,0
0.6257591843605042,0
0.353318989276886,0
0.2042572796344757,0
0.13543982803821564,0
0.2297876924276352,0
0.06424286216497421,0
0.012537081725895405,0
0.016450105234980583,0
0.012451010756194592,0
0.005669041071087122,0
0.0006650942959822714,0
0.0004279295390006155,0
0.0008382524247281253,0
0.0002490767219569534,0
0.0013025691732764244,0
0.0008868020959198475,0
0.0004223833093419671,0
0.1312825232744217,0
0.05663203075528145,0
0.21660736203193665,0
0.49896469712257385,0
2.135833978652954,0
2.3163297176361084,0
0.5732814073562622,0
0.04592658951878548,0
0.14043931663036346,0
0.11304052919149399,0
0.028618451207876205,0
0.09523935616016388,0
0.10977914929389954,0
0.02165522612631321,0
0.01782701164484024,0
0.028897752985358238,0
0.0029918320942670107,0
0.0024163168855011463,0
0.005998147651553154,0
0.02223934419453144,0
0.023908711969852448,0
0.023386990651488304,0
0.03685809299349785,0
0.008329934440553188,0
0.005840251687914133,0
0.0008493478526361287,0
0.0016835073474794626,0
0.0009569313260726631,0
0.0023654222022742033,0
0.004077005200088024,0
0.002695283154025674,0
0.010397830046713352,0
0.11481142789125443,0
0.07173384726047516,0
0.005914134439080954,0
0.008337252773344517,0
0.00909997895359993,0
0.024635791778564453,0
0.024035373702645302,0
0.20231333374977112,0
0.17664945125579834,0
0.16453801095485687,0
0.15910939872264862,0
0.1761990189552307,0
0.27128350734710693,0
0.14731542766094208,0
0.11269581317901611,0
0.036594193428754807,0
0.04082706198096275,0
0.031167687848210335,1
0.0061409310437738895,1
0.008225729689002037,0
0.012252897955477238,0
0.0019530727295204997,0
0.0005524937296286225,0
0.0007803082116879523,0
0.0005813910975120962,0
0.0005335401510819793,0
0.0006101933540776372,0
0.0007948492420837283,0
0.0003340914845466614,0
0.5848244428634644,0
1.1845917701721191,0
0.8175134062767029,0
0.23303402960300446,0
0.7981666922569275,0
1.086024284362793,0
3.0865907669067383,0
3.5404508113861084,0
0.05398297682404518,0
0.17809027433395386,0
0.06012523174285889,0
0.08960886299610138,0
0.17263300716876984,0
0.040703125298023224,0
0.02348235249519348,0
0.009939882904291153,0
0.005584677215665579,0
0.016193965449929237,0
0.0067968727089464664,0
0.030395977199077606,0
0.024863457307219505,0
0.014717159792780876,0
0.04133714362978935,0
0.016486551612615585,0
0.04095695540308952,0
0.003529010806232691,0
0.006122014485299587,0
0.014044088311493397,0
0.007240180857479572,0
0.0020237178541719913,0
0.012578170746564865,0
0.027416393160820007,0
0.07628941535949707,0
0.19849157333374023,0
0.012728545814752579,0
0.005433492362499237,0
0.005884706042706966,0
0.029599875211715698,1
0.02393769472837448,0
0.04467656835913658,0
0.1533520221710205,0
0.12137681990861893,0
0.11667025089263916,0
0.2728002071380615,0
0.19866319000720978,0
0.1525321751832962,0
0.06304333359003067,0
0.049410443753004074,0
0.03565391153097153,0
0.03989722952246666,0
0.03594023361802101,0
0.00717849051579833,0
0.0006678994977846742,0
